"iso3c","Year","gov_norm","gdppc","pop"
"BRA",2055,0.670451693924917,29495.27,226.0230597
"BRA",2060,0.688386511415269,32565.05,222.6643481
"BRA",2065,0.705739909354983,35821.15,218.4510326
"BRA",2070,0.721982883261981,39332.5,213.6198475
"BRA",2075,0.7409284826797,43233.08,208.2612416
"BRA",2080,0.756604580599152,47415.46,202.4435478
"BRA",2085,0.774718636442761,51892.69,196.5214211
"BRA",2090,0.789628088368997,56700.36,190.5212424
"BRA",2095,0.807087639119485,61892.3,184.6040745
"BRA",2100,NA,67486.08,178.8917061
"BRB",2020,0.81263142947722,12853.78,0.287
"BRB",2021,0.816379801470688,13346.93,0.288
"BRB",2022,0.823127340373291,14338.27,0.288
"BRB",2023,0.827466881897313,14988.48,0.288
"BRB",2024,0.830020784464408,15354.22,0.289
"BRB",2025,0.831832836265512,15597.17,0.289
"BRB",2026,0.834370157459695,15974.76,0.28782341
"BRB",2027,0.83685817836039,16352.35,0.286646819
"BRB",2028,0.8392991500549,16729.94,0.285470229
"BRB",2029,0.841695224452841,17107.54,0.284293639
"BRB",2030,0.844048260072308,17485.13,0.283117048
"BRB",2035,0.858140602697112,20023.13,0.27775936
"BRB",2040,0.87289998718375,23103.56,0.270720829
"BRB",2045,0.887312594768978,26553.31,0.263682297
"BRB",2050,0.902960748620331,30208.4,0.25601345
"BRB",2055,0.915751098701175,34086.4,0.248029444
"BRB",2060,0.927800285291914,38140.45,0.239835333
"BRB",2065,0.939563567851016,42538.58,0.232061432
"BRB",2070,0.953467297385423,47446.51,0.224707743
"BRB",2075,0.964754516330087,52632.96,0.218194475
"BRB",2080,0.977924084853615,58219.01,0.212311523
"BRB",2085,0.988589135990148,64129.14,0.206218466
"BRB",2090,1,70420.57,0.200755725
"BRB",2095,1,77078.11,0.195187932
"BRB",2100,NA,84069.13,0.189935296
"BRN",2020,0.773850611172835,62701.93,0.437
"BRN",2021,0.777265693337141,63587.89,0.442
"BRN",2022,0.781449079344578,65056.26,0.445
"BRN",2023,0.785434784457895,66415.46,0.449
"BRN",2024,0.789257982407826,67684.25,0.453
"BRN",2025,0.793018871984797,68934.63,0.456
"BRN",2026,0.79566534224596,69669.32,0.460750401
"BRN",2027,0.798294334883466,70404,0.465500801
"BRN",2028,0.800906112012159,71138.68,0.470251202
"BRN",2029,0.803500916398953,71873.36,0.475001603
"BRN",2030,0.806078984517172,72608.04,0.479752003
"BRN",2035,0.819703642383922,75286.62,0.500138338
"BRN",2040,0.832372989226083,79278.23,0.517639814
"BRN",2045,0.847061692211803,83538.09,0.532352594
"BRN",2050,0.861800350107744,88247.42,0.544661324
"BRN",2055,0.874512973777371,93513.61,0.555046816
"BRN",2060,0.889500955795869,99432.43,0.562066639
"BRN",2065,0.904517457982298,105947.45,0.566201603
"BRN",2070,0.919314871646583,112802.98,0.568221004
"BRN",2075,0.933887328991478,119996.17,0.569278785
"BRN",2080,0.948233104651245,127526.7,0.568990299
"BRN",2085,0.962299667771564,135313.92,0.568701814
"BRN",2090,0.976105937510096,143372.05,0.567644032
"BRN",2095,0.989722232243946,151807.72,0.566490089
"BRN",2100,NA,160772.92,0.565239983
"BTN",2020,0.713497532881164,11620.92,0.772
"BTN",2021,0.712645458864298,11288.8,0.78
"BTN",2022,0.718363558586424,11814.08,0.788
"BTN",2023,0.724030756770375,12356.67,0.796
"BTN",2024,0.731365874991125,13170.86,0.803
"BTN",2025,0.737190701137357,13800.4,0.811
"BTN",2026,0.746199101818118,14991.39,0.81851215
"BTN",2027,0.754648897488423,16182.37,0.826024301
"BTN",2028,0.762619607261081,17373.36,0.833536451
"BTN",2029,0.77017471601177,18564.34,0.841048602
"BTN",2030,0.777366037290247,19755.33,0.848560752
"BTN",2035,0.811649978893932,26666.81,0.880886876
"BTN",2040,0.83987153047367,33877.41,0.907886536
"BTN",2045,0.86413814506975,41483.62,0.930018911
"BTN",2050,0.885786063730989,49311.85,0.947284
"BTN",2055,0.90762803591824,57341.36,0.959498132
"BTN",2060,0.926843486944769,65776.42,0.966018458
"BTN",2065,0.94444970068225,74687.45,0.966844978
"BTN",2070,0.961053701739558,83847.7,0.96243687
"BTN",2075,0.979539418810753,93108.14,0.953896161
"BTN",2080,0.994919912476369,102261.1,0.94103918
"BTN",2085,1,111274.72,0.927631186
"BTN",2090,1,120215.93,0.911835466
"BTN",2095,1,129007.7,0.894845884
"BTN",2100,NA,137636.26,0.877672631
"BWA",2020,0.666014606680482,15966.79,2.352
"BWA",2021,0.672156728111069,16813.35,2.397
"BWA",2022,0.676550893458139,17358.8,2.441
"BWA",2023,0.679980325602128,17728.4,2.484
"BWA",2024,0.683084253859097,18040.58,2.526
"BWA",2025,0.686189107106445,18359.86,2.568
"BWA",2026,0.690045530673612,18937.56,2.597911477
"BWA",2027,0.693813125614882,19515.26,2.627822954
"BWA",2028,0.697496680713585,20092.95,2.657734431
"BWA",2029,0.701100709804706,20670.65,2.687645908
"BWA",2030,0.704629229558593,21248.35,2.717557385
"BWA",2035,0.721923221975149,24318.87,2.848769064
"BWA",2040,0.740688464864411,27674.02,2.961435627
"BWA",2045,0.756196058573749,31148.35,3.053961795
"BWA",2050,0.772852146048159,34727.56,3.124453176
"BWA",2055,0.786640352930049,38461.15,3.168921572
"BWA",2060,0.802003726198484,42394.01,3.189261376
"BWA",2065,0.814784403120735,46564.83,3.187067868
"BWA",2070,0.829267098276432,50971.81,3.167425998
"BWA",2075,0.843270726507777,55574.71,3.134722783
"BWA",2080,0.856810311045707,60360.77,3.092248486
"BWA",2085,0.870010082862486,65396.76,3.040202516
"BWA",2090,0.882793697192336,70613.57,2.978883988
"BWA",2095,0.895160539484217,75985.46,2.910586116
"BWA",2100,NA,81505.22,2.836206243
"CAF",2020,0.253931187814037,928.1,4.83
"CAF",2021,0.259437407336845,942.93,4.92
"CAF",2022,0.266128267800939,971.05,5.017
"CAF",2023,0.272754473017629,999.38,5.119
"CAF",2024,0.279291185979315,1027.6,5.227
"CAF",2025,0.285776494387474,1056.11,5.338
"CAF",2026,0.295804997382402,1131.83,5.416149035
"CAF",2027,0.305429542379099,1207.56,5.49429807
"CAF",2028,0.31469684516275,1283.28,5.572447104
"CAF",2029,0.323647611948988,1359,5.650596139
"CAF",2030,0.332315892812084,1434.73,5.728745174
"CAF",2035,0.377853637429681,1947.49,6.084247833
"CAF",2040,0.421104676132414,2581.95,6.393289939
"CAF",2045,0.460582168171433,3395.23,6.652992524
"CAF",2050,0.496961583635272,4426.05,6.868021499
"CAF",2055,0.532973950247135,5712.08,7.039568161
"CAF",2060,0.564426662607695,7304.01,7.166639762
"CAF",2065,0.597676479516342,9248.38,7.243974744
"CAF",2070,0.629181953099313,11597.23,7.26760212
"CAF",2075,0.656853886825733,14408.86,7.23752189
"CAF",2080,0.684927754161682,17729.29,7.154826074
"CAF",2085,0.711316563530495,21614.95,7.02557043
"CAF",2090,0.73604389012902,26116.25,6.859384601
"CAF",2095,0.759817432171933,31269.78,6.665004761
"CAF",2100,NA,37109.47,6.4534504
"CAN",2020,0.947924828598331,45555.03,37.91615739
"CAN",2021,0.952443741752849,47487.77,38.23519237
"CAN",2022,0.956365099269886,49168.33,38.55022691
"CAN",2023,0.958222148131122,49730.93,38.86226113
"CAN",2024,0.959365918146794,49894.91,39.1702949
"CAN",2025,0.960560953796854,50088.53,39.47532835
"CAN",2026,0.962473522090225,50611.48,39.73982291
"CAN",2027,0.964376671459029,51134.43,40.00431747
"CAN",2028,0.966270593582171,51657.38,40.26881203
"CAN",2029,0.968155491252648,52180.34,40.53330659
"CAN",2030,0.970031510815575,52703.29,40.79780115
"CAN",2035,0.980650596945648,55730.63,41.99430472
"CAN",2040,0.990292915875369,59229.27,43.09046165
"CAN",2045,0.998103726197873,62658.24,44.15129819
"CAN",2050,1,65849.19,45.20958268
"CAN",2055,1,68993.97,46.29389809
"CAN",2060,1,72508.25,47.43599194
"CAN",2065,1,76711.32,48.65505564
"CAN",2070,1,81475.61,49.93587897
"CAN",2075,1,86560.22,51.23977285
"CAN",2080,1,92017.41,52.53509183
"CAN",2085,1,97794.9,53.81050481
"CAN",2090,1,104008.94,55.07581168
"CAN",2095,1,110919.19,56.35837041
"CAN",2100,NA,118629.27,57.7235135
"CHE",2020,0.975236814395927,65670.53,8.633451039
"CHE",2021,0.979059105305959,67156.17,8.689453965
"CHE",2022,0.982291783526116,68217.95,8.744456838
"CHE",2023,0.984333366619183,68367.18,8.79845966
"CHE",2024,0.986703666916129,68772.52,8.850462376
"CHE",2025,0.988552480313661,68772.52,8.901465041
"CHE",2026,0.990641181330594,69518.04,8.951507863
"CHE",2027,0.992719748679669,70263.57,9.001550685
"CHE",2028,0.994788371298033,71009.09,9.051593507
"CHE",2029,0.996847281638354,71754.62,9.101636329
"CHE",2030,0.998896668188307,72500.15,9.151679151
"CHE",2035,1,76652.89,9.379558104
"CHE",2040,1,80597.49,9.594357913
"CHE",2045,1,85275.66,9.812175986
"CHE",2050,1,90314.26,10.03512511
"CHE",2055,1,95647.58,10.25213831
"CHE",2060,1,101319.96,10.45577054
"CHE",2065,1,107486.56,10.65728999
"CHE",2070,1,113955.08,10.8732971
"CHE",2075,1,120505.87,11.10711197
"CHE",2080,1,127172.42,11.35048468
"CHE",2085,1,133930.88,11.59717749
"CHE",2090,1,140954.14,11.85443421
"CHE",2095,1,148320.47,12.1272853
"CHE",2100,NA,156108.56,12.4161332
"CHL",2020,0.812814320647869,23163.98,19.116
"CHL",2021,0.818210111252727,24270.17,19.212
"CHL",2022,0.821888344038304,24938.88,19.25
"CHL",2023,0.824668154068601,25366.36,19.249
"CHL",2024,0.827318976992342,25763.47,19.239
"CHL",2025,0.829937541042328,26157.23,19.241
"CHL",2026,0.833711555642286,27037.72,19.32059894
"CHL",2027,0.837391934519631,27918.2,19.40019789
"CHL",2028,0.840984555836676,28798.69,19.47979683
"CHL",2029,0.844494645838621,29679.17,19.55939577
"CHL",2030,0.847927089478402,30559.66,19.63899472
"CHL",2035,0.866776505355243,35475.01,19.92318925
"CHL",2040,0.883289771133211,40104.74,20.09266586
"CHL",2045,0.898506123194349,45038.26,20.15282904
"CHL",2050,0.912831180654316,50070.24,20.11153059
"CHL",2055,0.925573006119314,55116.41,19.98304652
"CHL",2060,0.935060929645984,60391.24,19.78756717
"CHL",2065,0.947913665714766,66027.34,19.53508577
"CHL",2070,0.959725917280524,71919.85,19.23794086
"CHL",2075,0.970407869007844,77966.26,18.90561578
"CHL",2080,0.980804303252858,84247.89,18.53719279
"CHL",2085,0.990919117811866,90745.47,18.13675076
"CHL",2090,1,97472.56,17.71611837
"CHL",2095,1,104455.95,17.28987756
"CHL",2100,NA,111790.5,16.87352797
"CHN",2020,0.662462022683112,16407.5,1402.667
"CHN",2021,0.672593888435895,17744.21,1407.121
"CHN",2022,0.680392628281816,18690.15,1411.033
"CHN",2023,0.688106277409084,19668.79,1414.411
"CHN",2024,0.695709127475773,20674,1417.282
"CHN",2025,0.70321153384568,21707.22,1419.677
"CHN",2026,0.709600076733788,22689.72,1418.391728
"CHN",2027,0.715817572452334,23672.22,1417.106455
"CHN",2028,0.721877523464894,24654.72,1415.821183
"CHN",2029,0.727791852315111,25637.22,1414.53591
"CHN",2030,0.73357113938726,26619.72,1413.250638
"CHN",2035,0.761254256603935,30957.93,1394.650106
"CHN",2040,0.785580201683931,35560.32,1368.180089
"CHN",2045,0.809868528532107,40232.67,1335.486698
"CHN",2050,0.831781020928444,44729.65,1295.927716
"CHN",2055,0.8515678772044,49003.78,1249.307421
"CHN",2060,0.870181374316663,53475.14,1197.360629
"CHN",2065,0.889026652825629,58112.36,1142.864676
"CHN",2070,0.906700813228381,62900.12,1088.706009
"CHN",2075,0.924540188314732,67740.43,1036.079566
"CHN",2080,0.940061155154134,72886.58,985.1760921
"CHN",2085,0.95449884209369,78180.81,936.2946441
"CHN",2090,0.970059532071289,83664.18,890.5105968
"CHN",2095,0.983164984951443,89302.85,848.0594931
"CHN",2100,NA,95112.29,808.0476434
"CIV",2020,0.383951099571576,5196.14,26.378
"CIV",2021,0.390493641862086,5366.11,27.054
"CIV",2022,0.397453692634868,5568.52,27.742
"CIV",2023,0.404367255215272,5776.13,28.444
"CIV",2024,0.411164748494799,5984.23,29.16
"CIV",2025,0.417787157815704,6188.18,29.888
"CIV",2026,0.428391773056326,6673.72,30.43213249
"CIV",2027,0.438519233752608,7159.27,30.97626497
"CIV",2028,0.448230948522364,7644.82,31.52039746
"CIV",2029,0.457576986777023,8130.36,32.06452995
"CIV",2030,0.46659901853614,8615.91,32.60866244
"CIV",2035,0.513288369396142,11552.81,35.18101203
"CIV",2040,0.55485639606342,14771.32,37.59236891
"CIV",2045,0.594448516917712,18511.96,39.82298576
"CIV",2050,0.63126266702733,22714.62,41.86943277
"CIV",2055,0.666493019425021,27436.62,43.72453854
"CIV",2060,0.698750740698847,32632.99,45.36065682
"CIV",2065,0.725956004398362,38239.29,46.75554586
"CIV",2070,0.750451753973485,44249.12,47.89216062
"CIV",2075,0.775920530535448,50633.3,48.76447294
"CIV",2080,0.797556607526879,57404.34,49.40033698
"CIV",2085,0.820470753549399,64571.64,49.77231432
"CIV",2090,0.839636679709646,72025,49.91033776
"CIV",2095,0.860111411868331,79729.24,49.85390197
"CIV",2100,NA,87541.06,49.63564201
"CMR",2020,0.419986657092115,3452.12,26.546
"CMR",2021,0.424196344168488,3481.8,27.224
"CMR",2022,0.429159896453302,3542.19,27.912
"CMR",2023,0.434570563505951,3622.26,28.608
"CMR",2024,0.440470266910706,3725.06,29.315
"CMR",2025,0.446418683795882,3833.23,30.032
"CMR",2026,0.454303416094068,4038.93,30.57081256
"CMR",2027,0.461951377416815,4244.63,31.10962511
"CMR",2028,0.469384307309225,4450.33,31.64843767
"CMR",2029,0.476621002678847,4656.03,32.18725022
"CMR",2030,0.483677826961552,4861.73,32.72606278
"CMR",2035,0.520178260128079,6126.05,35.27333062
"CMR",2040,0.555052979325925,7655.21,37.64480439
"CMR",2045,0.587039513232989,9503.75,39.81233162
"CMR",2050,0.619622948355938,11711.07,41.74701901
"CMR",2055,0.650000160559388,14330.06,43.41552813
"CMR",2060,0.677488504787757,17417.39,44.80357109
"CMR",2065,0.705517809232266,20995.89,45.91368794
"CMR",2070,0.73107124718095,25051.74,46.74513784
"CMR",2075,0.755561574478604,29582.31,47.30151922
"CMR",2080,0.778527377395229,34667.41,47.5691792
"CMR",2085,0.800024294279415,40342.15,47.5525629
"CMR",2090,0.820818866536614,46644.58,47.27040335
"CMR",2095,0.842917141007773,53504.56,46.75984908
"CMR",2100,NA,60934.9,46.07201903
"COD",2020,0.28456489573733,1062.41,89.561
"COD",2021,0.290464869898261,1067.69,92.378
"COD",2022,0.297286221892845,1084.36,95.241
"COD",2023,0.304158061211724,1102.02,98.152
"COD",2024,0.311214173169662,1122.41,101.115
"COD",2025,0.318198569955121,1142.35,104.134
"COD",2026,0.33009744132805,1241.31,106.7546891
"COD",2027,0.341426084100112,1340.27,109.3753781
"COD",2028,0.35226475793563,1439.23,111.9960672
"COD",2029,0.36267769960397,1538.19,114.6167562
"COD",2030,0.372717125232171,1637.15,117.2374453
"COD",2035,0.421283448462446,2269.85,130.5586549
"COD",2040,0.467967008888457,3062.13,143.6338084
"COD",2045,0.508559039606718,4087.36,156.1248496
"COD",2050,0.548398876781394,5376.42,167.8302251
"COD",2055,0.585418517752156,6974,178.6362514
"COD",2060,0.617632511028043,8935.6,188.4646614
"COD",2065,0.649915469547306,11294.54,197.2122004
"COD",2070,0.680273645651206,14105.6,204.7800533
"COD",2075,0.708632914573838,17390.24,211.0448309
"COD",2080,0.734935769225064,21149.78,215.888926
"COD",2085,0.759948397020694,25389.02,219.2816717
"COD",2090,0.783016358129356,30101.01,221.1775328
"COD",2095,0.804306171208868,35311.1,221.7275711
"COD",2100,NA,41041.4,221.1086619
"COG",2020,0.305440026514212,3303.56,5.518
"COG",2021,0.307713412828181,3229.95,5.657
"COG",2022,0.310663365206495,3182.72,5.798
"COG",2023,0.317033701448494,3260.6,5.941
"COG",2024,0.320840390636096,3245.14,6.086
"COG",2025,0.325303381423125,3254.3,6.235
"COG",2026,0.336914112735689,3568.03,6.360925456
"COG",2027,0.347828883834243,3881.77,6.486850911
"COG",2028,0.35815405411552,4195.51,6.612776367
"COG",2029,0.367972968363433,4509.24,6.738701823
"COG",2030,0.377352704637962,4822.98,6.864627278
"COG",2035,0.426967900709827,6863.66,7.488522587
"COG",2040,0.468938223395863,9279.23,8.082670946
"COG",2045,0.509101305356849,12032.59,8.62839404
"COG",2050,0.545763324135907,15161.11,9.116698605
"COG",2055,0.578275498464618,18724.59,9.55064828
"COG",2060,0.61131938226849,22771.29,9.9354809
"COG",2065,0.641429704471887,27294.21,10.27109764
"COG",2070,0.669445301369336,32289.34,10.55334776
"COG",2075,0.695540492000178,37772.76,10.77373213
"COG",2080,0.72074311777903,43849.01,10.92750705
"COG",2085,0.744411849343728,50548.87,11.00983
"COG",2090,0.767342121162321,57919.13,11.02159043
"COG",2095,0.790879823587292,65897.99,10.9656543
"COG",2100,NA,74493,10.85368323
"COL",2020,0.549334365425404,13442.92,50.883
"COL",2021,0.555783062335434,13995.26,51.266
"COL",2022,0.561011417087881,14372.11,51.513
"COL",2023,0.566513529253418,14807.01,51.673
"COL",2024,0.571911790723991,15239.2,51.82
"COL",2025,0.577298011641622,15683.99,52.007
"COL",2026,0.582140817000176,16070.66,52.3036377
"COL",2027,0.586920722240726,16457.33,52.60027539
"COL",2028,0.591640170767682,16844,52.89691309
"COL",2029,0.596301443969409,17230.67,53.19355078
"COL",2030,0.600906675568258,17617.34,53.49018848
"COL",2035,0.624286097502278,19802.29,54.58817462
"COL",2040,0.646967847229769,22332.19,55.30584325
"COL",2045,0.668515855916884,25142.05,55.65525685
"COL",2050,0.689711103450405,28276.88,55.66652183
"COL",2055,0.710558811261665,31769.56,55.37752039
"COL",2060,0.730249243041915,35613.43,54.81895707
"COL",2065,0.75314280202663,39871.63,54.0166516
"COL",2070,0.773434611136906,44521.61,52.99403113
"COL",2075,0.793190047925061,49539.89,51.78748252
"COL",2080,0.812507171660186,54987.8,50.46020928
"COL",2085,0.831321874030728,60835.52,49.03284723
"COL",2090,0.849551661984067,67017.86,47.56092373
"COL",2095,0.867221654208363,73529.21,46.10265776
"COL",2100,NA,80356.85,44.66791865
"COM",2020,0.253023323984424,2964.4,0.87
"COM",2021,0.254948811500162,2886.77,0.888
"COM",2022,0.259116716943198,2883.99,0.907
"COM",2023,0.263356130074059,2883.99,0.927
"COM",2024,0.267667131291196,2886.77,0.946
"COM",2025,0.271879808827423,2886.77,0.965
"COM",2026,0.279297129819927,2998.84,0.981694178
"COM",2027,0.286577990359206,3110.91,0.998388356
"COM",2028,0.293730923965888,3222.97,1.015082533
"COM",2029,0.300764398677221,3335.04,1.031776711
"COM",2030,0.307685264985566,3447.11,1.048470889
"COM",2035,0.340426217978396,4087.77,1.127813543
"COM",2040,0.374910139701238,4882.47,1.202725897
"COM",2045,0.409544016184279,5909.07,1.271496244
"COM",2050,0.447731384618842,7233.17,1.331708055
"COM",2055,0.484158225051207,8920.49,1.382455134
"COM",2060,0.518868843595286,10999.11,1.42363679
"COM",2065,0.554154196924393,13472.95,1.454749583
"COM",2070,0.585472003067032,16342.94,1.477505217
"COM",2075,0.617237743920769,19662.24,1.49069543
"COM",2080,0.646103370508123,23516.96,1.494924353
"COM",2085,0.675713108790452,27986.62,1.490091298
"COM",2090,0.703739892160572,33064.61,1.474383869
"COM",2095,0.73071057772319,38697.49,1.450722037
"COM",2100,NA,44831.37,1.420616131
"CPV",2020,0.602742653895994,6093.05,0.556
"CPV",2021,0.607633931943466,6368.22,0.562
"CPV",2022,0.612692888419654,6668.48,0.568
"CPV",2023,0.617835726341245,6989.54,0.573
"CPV",2024,0.623042509581392,7331.37,0.579
"CPV",2025,0.628315833055445,7695.72,0.584
"CPV",2026,0.632506021556236,7979.6,0.588538241
"CPV",2027,0.636584381430483,8263.47,0.593076483
"CPV",2028,0.64055867843107,8547.35,0.597614724
"CPV",2029,0.644435610596655,8831.23,0.602152965
"CPV",2030,0.648221243310588,9115.1,0.606691207
"CPV",2035,0.665748720125017,10679.77,0.623510566
"CPV",2040,0.684090464262412,12426.68,0.636548057
"CPV",2045,0.699068595016632,14374.74,0.644410361
"CPV",2050,0.712691604241185,16507.11,0.648291752
"CPV",2055,0.727934130785766,18845.24,0.647893661
"CPV",2060,0.740165564334173,21474.32,0.643017042
"CPV",2065,0.755271086127777,24477.98,0.634458078
"CPV",2070,0.768207384118931,27891.12,0.620922972
